stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
3107O00042C0,,Vila Deocleciano Ramos,,-22.827260,-43.400263,,,0,,,,
3108O00059C0,,Praça Granito / Skatepark de Anchieta,,-22.833468,-43.404671,,,0,,,,
3107O00043C0,,Tomás Edison,,-22.825729,-43.401561,,,0,,,,
3108O00005C0,,Praça João Moreira,,-22.829370,-43.399160,,,0,,,,
3108O00044C0,,Deputado Hilton Gama,,-22.833305,-43.395802,,,0,,,,
3108O00006C0,,João Roldão,,-22.827370,-43.400850,,,0,,,,
3108O00048C0,,Cipriano Barata,,-22.835310,-43.409080,,,0,,,,
3108O00046C0,,Clínica da Família Maria de Azevedo Rodrigues Pereira,,-22.833253,-43.407472,,,0,,,,
3107O00036C0,,Engenho Novo,,-22.828393,-43.407305,,,0,,,,
3107O00058C0,,Itala Ferreira,,-22.824833,-43.414550,,,0,,,,
3107O00059C0,,Jaguará,,-22.826130,-43.417131,,,0,,,,
3107O00063C0,,Arnaldo Murineli,,-22.826131,-43.405601,,,0,,,,
3107O00064C0,,Quebec,,-22.825155,-43.405203,,,0,,,,
3108O00061C0,,Lisses Melgaço,,-22.827227,-43.418293,,,0,,,,
3108O00007C0,,Estação Anchieta :: Sul,,-22.825555,-43.402291,,,0,,,,
3108O00014C0,,Paraguaçu Carneiro,,-22.828796,-43.419525,,,0,,,,
3108O00033C0,,Escola Municipal Antônio Maceo,,-22.837066,-43.408330,,,0,,,,
3108O00060C0,,Ponto Final: Mariópolis :: Linha 624,,-22.828908,-43.419188,,,0,,,,
3107O00053C0,,Via Light,,-22.817300,-43.389430,,,0,,,,
3109O00018C0,,Guanandi,,-22.839570,-43.402910,,,0,,,,
3110O00014C2,,Rubis,,-22.838462,-43.350747,,,0,,,,
3110O00036C0,,Cimbres,,-22.831528,-43.344526,,,0,,,,
3110O00050C0,,Ponto Final: Metrô Coelho Neto,,-22.832010,-43.342910,,,0,,,,
3110O00062C2,,Aratangi,,-22.834764,-43.340982,,,0,,,,
3109O00022C0,,Sargento Rêgo,,-22.831360,-43.395890,,,0,,,,
3110O00010C0,,Pedro Jório,,-22.831865,-43.352376,,,0,,,,
3110O00023C0,,Desmons,,-22.827530,-43.347570,,,0,,,,
3109O00035C0,,Capitão Mário Barbedo,,-22.837830,-43.397460,,,0,,,,
3109O00034C0,,Claudio de Souza,,-22.839240,-43.398760,,,0,,,,
3109O00033C0,,Claudio de Souza,,-22.839520,-43.398620,,,0,,,,
3110O00009C9,,Rio das Pedras,,-22.832640,-43.354600,,,0,,,,
3110O00003C1,,Rio das Pedras,,-22.832236,-43.354663,,,0,,,,
3110O00035C0,,Victor Frond,,-22.825930,-43.348970,,,0,,,,
3110O00024C0,,Taiaçu,,-22.828730,-43.346510,,,0,,,,
3110O00047C0,,Praça Professora Virgínia Cidade,,-22.830840,-43.344980,,,0,,,,
3110O00038C0,,Aratangi,,-22.835180,-43.341000,,,0,,,,
3110O00027C9,,Porto Acre,,-22.833730,-43.346780,,,0,,,,
3110O00017C9,,Porto Acre,,-22.834090,-43.346710,,,0,,,,
3110O00040C0,,Italianos,,-22.838280,-43.350460,,,0,,,,
3110O00015C9,,Jumirim,,-22.837413,-43.348288,,,0,,,,
3112O00005C0,,Luís Mário,,-22.840130,-43.362250,,,0,,,,
3110O00032C0,,Ponto Final: Acari :: Pedro Jório,,-22.830754,-43.353504,,,0,,,,
3109O00030C0,,Algodão,,-22.839260,-43.406610,,,0,,,,
3109O00037C0,,Beberibe,,-22.834242,-43.392109,,,0,,,,
3110O00012C9,,Passarela 28,,-22.828391,-43.343295,,,0,,,,
5145O00054C2,,Marcondes da Luz,,-22.891156,-43.532726,,,0,,,,
3112O00010C0,,Clínica da Família Adolfo Ferreira de Carvalho,,-22.841980,-43.361880,,,0,,,,
3109O00029C0,,Cicero de Magalhães,,-22.836740,-43.388080,,,0,,,,
3109O00026C0,,Beberibe,,-22.834270,-43.391950,,,0,,,,
3110O00004C0,,Cajurana,,-22.831512,-43.347712,,,0,,,,
3110O00005C0,,Brasil,,-22.830620,-43.348320,,,0,,,,
3110O00043C0,,Escola Municipal Monte Castelo,,-22.828940,-43.349040,,,0,,,,
3110O00044C0,,Victor Frond,,-22.827010,-43.349880,,,0,,,,
3109O00036C0,,Haitil Prado,,-22.831599,-43.391890,,,0,,,,
3110O00021C0,,Pastor Martin Luther King Júnior,,-22.826474,-43.349138,,,0,,,,
3110O00031C0,,Senador Mozart Lago,,-22.828957,-43.354259,,,0,,,,
3110O00029C0,,Omar Fontoura,,-22.830750,-43.353116,,,0,,,,
3110O00018C9,,Catanduva,,-22.832129,-43.345972,,,0,,,,
3111O00008C1,,Passarela 28,,-22.827896,-43.343326,,,0,,,,
3110O00022C0,,Maurício de Lacerda,,-22.827873,-43.353295,,,0,,,,
3109O00031C0,,Cemitério de Ricardo de Albuquerque,,-22.843063,-43.398233,,,0,,,,
3110O00007C9,,Gustavo Viana Filho,,-22.833929,-43.357930,,,0,,,,
3110O00052C0,,Prefeito Sá Lessa,,-22.833444,-43.357947,,,0,,,,
3110O00028C9,,Clínica da Família Cypriano das Chagas Medeiros,,-22.836658,-43.348027,,,0,,,,
3110O00026C9,,Catanduva,,-22.832220,-43.346203,,,0,,,,
3110O00030C0,,Carlos Pacheco Ávila,,-22.828791,-43.353941,,,0,,,,
3110O00025C0,,Guaçupi,,-22.830098,-43.345669,,,0,,,,
3111O00005C0,,Hospital Municipal Ronaldo Gazolla,,-22.825911,-43.348179,,,0,,,,
3112O00006C0,,Mocajuba,,-22.838527,-43.362522,,,0,,,,
3112O00002C1,,João Paulo,,-22.836600,-43.363926,,,0,,,,
3112O00004C0,,Parque Madureira - Acesso Guadalupe,,-22.844197,-43.361827,,,0,,,,
3110O00006C1,,Pedro Jório,,-22.831184,-43.352072,,,0,,,,
3110O00034C0,,Metrô Acari / Fazenda Botafogo,,-22.825220,-43.349590,,,0,,,,
3110O00037C0,,Metrô Coelho Neto,,-22.832460,-43.342910,,,0,,,,
3110O00061C2,,Metrô Coelho Neto,,-22.831529,-43.343929,,,0,,,,
3114O00009C0,,Ponto Final: Pavuna :: Linha 944,,-22.806548,-43.364834,,,0,,,,
3114O00021C1,,Ponto Final: Pavuna :: Linha 778,,-22.804521,-43.362193,,,0,,,,
3114O00043C0,,Shopping Nova Pavuna,,-22.805300,-43.363120,,,0,,,,
3112O00008C0,,Brasil,,-22.837180,-43.362730,,,0,,,,
3114O00010C0,,Sargento Edson de Oliveira,,-22.810430,-43.362060,,,0,,,,
3114O00041C0,,Juno,,-22.810140,-43.361630,,,0,,,,
3114O00011C0,,Sargento Manoel Chagas,,-22.811650,-43.361360,,,0,,,,
3114O00013C0,,Condorcet,,-22.814790,-43.359560,,,0,,,,
3114O00038C0,,Palas,,-22.818250,-43.357370,,,0,,,,
3114O00037C0,,Final Feliz II,,-22.819520,-43.354370,,,0,,,,
3114O00029C0,,Lenir Liberato da Silva,,-22.816060,-43.383770,,,0,,,,
3114O00028C0,,Laudo de Carvalho,,-22.815130,-43.382100,,,0,,,,
3114O00020C0,,Clínica da Família Epitácio Soares Reis,,-22.813770,-43.377260,,,0,,,,
3114O00005C0,,Professor Bernardino Rocha,,-22.812620,-43.374120,,,0,,,,
3114O00007C0,,São Julio,,-22.815130,-43.370660,,,0,,,,
3114O00008C0,,Iguaba Grande,,-22.817240,-43.370390,,,0,,,,
3113O00016C0,,Agropiro,,-22.825950,-43.367590,,,0,,,,
3113O00022C0,,Agropiro,,-22.826067,-43.367678,,,0,,,,
3114O00027C0,,Vila Rio do Pau,,-22.814160,-43.380210,,,0,,,,
3114O00019C0,,Vila Rio do Pau,,-22.814180,-43.379070,,,0,,,,
3112O00013C0,,Ponto Final: Honório Gurgel :: João Paulo,,-22.838338,-43.362665,,,0,,,,
3114O00018C0,,Ponto Final: Village Pavuna,,-22.816629,-43.378408,,,0,,,,
3112O00007C0,,Professora Íria Goulart,,-22.840700,-43.362320,,,0,,,,
3114O00022C0,,Volta Redonda,,-22.819521,-43.359478,,,0,,,,
3113O00023C0,,Recanto do Camboatá,,-22.829842,-43.371898,,,0,,,,
3112O00009C0,,Recanto do Camboatá,,-22.829800,-43.371430,,,0,,,,
3114O00069C0,,Honório Hermeto,,-22.808265,-43.367657,,,0,,,,
4115O00197C0,,Francisco de Paula,,-22.964655,-43.395470,,,0,,,,
3113O00018C0,,UPA Costa Barros,,-22.821771,-43.367458,,,0,,,,
3113O00020C0,,UPA Costa Barros,,-22.821678,-43.367635,,,0,,,,
3113O00004C0,,Manhama,,-22.830394,-43.373098,,,0,,,,
3114O00035C9,,Leão Veloso,,-22.805740,-43.360580,,,0,,,,
3113O00003C0,,Pinheiro Lemos,,-22.827760,-43.371700,,,0,,,,
3113O00014C0,,Estação Costa Barros,,-22.822290,-43.370350,,,0,,,,
3114O00053C0,,Grumata,,-22.820240,-43.370310,,,0,,,,
3114O00063C0,,Astorga,,-22.816595,-43.385342,,,0,,,,
3114O00004C0,,Nina Ribeiro,,-22.810585,-43.371271,,,0,,,,
3114O00066C0,,Nina Ribeiro,,-22.810664,-43.371137,,,0,,,,
3114O00067C0,,Nossa Senhora das Dores,,-22.809757,-43.370392,,,0,,,,
3114O00003C0,,Albertina Guerra,,-22.808660,-43.369700,,,0,,,,
3114O00002C0,,Comendador Guerra,,-22.807004,-43.367788,,,0,,,,
3114O00001C0,,Sargento de Milícias,,-22.804985,-43.364673,,,0,,,,
3114O00045C9,,Jurena de Matos,,-22.806830,-43.359850,,,0,,,,
3114O00046C9,,Mercúrio,,-22.805680,-43.356740,,,0,,,,
3114O00034C9,,Netuno,,-22.805400,-43.357150,,,0,,,,
3113O00017C0,,José Arantes de Melo,,-22.822609,-43.369299,,,0,,,,
3113O00021C0,,Virgílio Filho,,-22.821300,-43.366042,,,0,,,,
3113O00005C0,,Peixoto,,-22.831460,-43.373840,,,0,,,,
3114O00017C0,,CIEP 173 Rainha Nzinga de Angola,,-22.820970,-43.351840,,,0,,,,
3114O00016C0,,Açoriana,,-22.819910,-43.353690,,,0,,,,
3114O00015C0,,Botafogo,,-22.818360,-43.357720,,,0,,,,
3113O00008C0,,Julia Ribeiro,,-22.828484,-43.366305,,,0,,,,
3112O00016C2,,João Paulo,,-22.836516,-43.362887,,,0,,,,
3113O00015C0,,Noruega,,-22.828430,-43.366190,,,0,,,,
3112O00011C0,,Clínica da Família Adolfo Ferreira de Carvalho,,-22.841549,-43.361959,,,0,,,,
3112O00014C0,,Parque Madureira - Acesso Guadalupe,,-22.844137,-43.361952,,,0,,,,
3113O00006C0,,Virgílio Filho,,-22.821309,-43.366453,,,0,,,,
3114O00030C0,,Astorga,,-22.816100,-43.385840,,,0,,,,
3114O00014C0,,Metrô Engenheiro Rubens Paiva,,-22.816460,-43.358590,,,0,,,,
3114O00031C0,,Metrô Engenheiro Rubens Paiva,,-22.815980,-43.358260,,,0,,,,
3114O00114C1,,Ponto Final: Pavuna :: Linha 669,,-22.804936,-43.363332,,,0,,,,
3156O00007C0,,Arapa,,-22.862372,-43.267860,,,0,,,,
3156O00012C0,,Régio,,-22.863408,-43.268463,,,0,,,,
3156O00009C0,,Jehovan Costa,,-22.866390,-43.269410,,,0,,,,
3114O00059C9,,Benjamim da Silva,,-22.810480,-43.334330,,,0,,,,
3114O00060C9,,Coronel Phídias Távora,,-22.808290,-43.338320,,,0,,,,
3114O00061C9,,Presidente Dutra,,-22.806364,-43.340721,,,0,,,,
3114O00058C9,,Vila Beira Rio,,-22.812311,-43.331090,,,0,,,,
3155O00001C0,,GRES Unidos do Jacarezinho,,-22.882581,-43.254845,,,0,,,,
3155O00005C1,,GRES Unidos do Jacarezinho,,-22.882377,-43.254823,,,0,,,,
3155O00004C1,,Democráticos,,-22.883590,-43.253690,,,0,,,,
3155O00002C0,,Santo Antônio,,-22.885170,-43.252660,,,0,,,,
3114O00073C9,,Praça Copérnico,,-22.807111,-43.363674,,,0,,,,
3156O00002C1,,Timbó,,-22.868120,-43.268850,,,0,,,,
3156O00003C1,,Itararé,,-22.867020,-43.270140,,,0,,,,
3156O00004C0,,Nova Brasília,,-22.867050,-43.271690,,,0,,,,
3114O00094C0,,Sargento Basileu da Costa,,-22.805154,-43.361921,,,0,,,,
3114O00064C0,,Lenir Liberato da Silva,,-22.816280,-43.383740,,,0,,,,
3114O00051C0,,Iguaba Grande,,-22.816320,-43.380400,,,0,,,,
3114O00056C0,,Professor Bernardino Rocha,,-22.812810,-43.374020,,,0,,,,
3114O00054C0,,Iguaba Grande,,-22.817370,-43.370260,,,0,,,,
3114O00097C0,,Ibiruba,,-22.818882,-43.349870,,,0,,,,
3156O00011C0,,Vila Olímpica do Itararé,,-22.859209,-43.267522,,,0,,,,
3156O00013C0,,Vila Olímpica do Itararé,,-22.859360,-43.267317,,,0,,,,
3114O00090C0,,Ponto Final: Pavuna :: Mercúrio,,-22.806076,-43.363787,,,0,,,,
3114O00115C2,,Ponto Final: Pavuna :: Judite Guerra (Linha 384),,-22.807205,-43.366805,,,0,,,,
3114O00052C0,,Ponto Final: Pavuna :: Judite Guerra (Linha 399),,-22.806672,-43.366375,,,0,,,,
3114O00088C0,,Ponto Final: Pavuna :: Comendador Guerra (Linha 779),,-22.806096,-43.367598,,,0,,,,
3157O00002C0,,Conjunto Bento Ribeiro Dantas,,-22.867768,-43.241299,,,0,,,,
3159O00009C0,,Serra Leoa,,-22.813512,-43.339615,,,0,,,,
3159O00010C0,,Madagascar,,-22.811863,-43.339481,,,0,,,,
3114O00117C0,,Praça Copérnico,,-22.807165,-43.363744,,,0,,,,
3114O00071C0,,Volta Redonda,,-22.819680,-43.359590,,,0,,,,
3155O00018C0,,"Álvares de Azevedo, 336",,-22.890106,-43.264530,,,0,,,,
3114O00070C0,,Darwin Brandão,,-22.820410,-43.362730,,,0,,,,
3155O00007C0,,Inabu,,-22.889324,-43.256938,,,0,,,,
3156O00006C0,,Jehovan Costa,,-22.865900,-43.268955,,,0,,,,
3114O00100C0,,Renovação,,-22.815990,-43.350784,,,0,,,,
3114O00099C0,,Praça do Chico,,-22.810605,-43.352971,,,0,,,,
3114O00098C0,,Atualfo Alves,,-22.808899,-43.352751,,,0,,,,
3114O00083C0,,Sargento Wilson Ramos,,-22.805650,-43.351950,,,0,,,,
3114OY0032C9,,Herculano Pinheiro,,-22.804950,-43.352310,,,0,,,,
3114OY0082C9,,CMS Nascimento Gurgel,,-22.805270,-43.353950,,,0,,,,
3114OY0033C9,,CMS Nascimento Gurgel,,-22.805130,-43.354230,,,0,,,,
3114O00116C1,,Ponto Final: Pavuna :: Linha 919,,-22.804386,-43.363260,,,0,,,,
3114O00092C1,,Ponto Final: Pavuna :: Linha 687,,-22.804244,-43.364479,,,0,,,,
3114O00111C1,,Ponto Final: Pavuna :: Linha 688,,-22.804257,-43.364367,,,0,,,,
3114O00110C1,,Ponto Final: Pavuna :: Linha 920,,-22.804402,-43.363139,,,0,,,,
3114O00065C0,,Moreira César,,-22.815065,-43.381489,,,0,,,,
3114O00072C0,,Pastor Martin Luther King Júnior,,-22.819117,-43.357592,,,0,,,,
3114O00075C0,,Ponto Final: Pavuna :: Comendador Guerra (Linha 793),,-22.806333,-43.367780,,,0,,,,
3114O00089C0,,Ponto Final: Pavuna :: Praça Copérnico (Linha 946),,-22.806743,-43.364498,,,0,,,,
3155O00008C0,,Viúva Cláudio,,-22.888110,-43.253369,,,0,,,,
3155O00003C0,,Colégio Estadual Compositor Luiz Carlos da Vila,,-22.886927,-43.250822,,,0,,,,
3156O00010C1,,Mallet,,-22.868352,-43.266595,,,0,,,,
4115O00015C0,,Praça do Bandolim,,-22.958810,-43.383330,,,0,,,,
4115O00019C0,,IV Centenário,,-22.952147,-43.374272,,,0,,,,
3159O00005C9,,Coronel Phídias Távora,,-22.808090,-43.339890,,,0,,,,
3159O00004C9,,Parque Colúmbia,,-22.810320,-43.335820,,,0,,,,
3157O00011C0,,Gerson Ferreira,,-22.843030,-43.250540,,,0,,,,
3157O00012C0,,Felizardo Fontes,,-22.839880,-43.253430,,,0,,,,
3157O00007C0,,Teixeira Ribeiro,,-22.856920,-43.247470,,,0,,,,
3157O00006C0,,Proclamação,,-22.860920,-43.247500,,,0,,,,
4115O00016C0,,Catargo,,-22.957270,-43.379760,,,0,,,,
4115O00014C0,,Nossa Senhora da Saúde,,-22.959790,-43.387550,,,0,,,,
4115O00013C0,,Pedro Corrêa,,-22.960430,-43.390160,,,0,,,,
4115O00011C0,,Salvador Allende,,-22.961050,-43.393470,,,0,,,,
4115O00009C0,,Barra Bonita,,-22.962110,-43.397850,,,0,,,,
4115O00008C0,,Pitimbú,,-22.962979,-43.401386,,,0,,,,
4115O00007C0,,Pedra Dourada,,-22.963270,-43.402710,,,0,,,,
4115O00005C0,,Santa Maura,,-22.964930,-43.406780,,,0,,,,
4115O00004C0,,Pedra Negra,,-22.965650,-43.409200,,,0,,,,
4115O00001C0,,Igarapé-Açu,,-22.972883,-43.413910,,,0,,,,
4115O00032C0,,São Gerasmo,,-22.927818,-43.392008,,,0,,,,
4115O00027C0,,Praça do Pinheiro,,-22.971876,-43.334189,,,0,,,,
3159O00006C0,,Herculano Pinheiro,,-22.818862,-43.349513,,,0,,,,
3159O00007C0,,Leão Coroado,,-22.817451,-43.345590,,,0,,,,
3159O00008C0,,Leão Coroado,,-22.817085,-43.345285,,,0,,,,
4115O00051C0,,Largo da Capela,,-22.916700,-43.414980,,,0,,,,
4115O00058C0,,Estúdios Globo,,-22.963330,-43.403930,,,0,,,,
4115O00084C0,,IV Centenário,,-22.951890,-43.374550,,,0,,,,
4115O00094C0,,Viana do Castelo,,-22.940610,-43.393910,,,0,,,,
4115O00113C0,,IMAS Juliano Moreira,,-22.933150,-43.393800,,,0,,,,
4115O00103C0,,Monte Cruzeiro,,-22.918550,-43.404340,,,0,,,,
4115O00017C0,,Estação Arroio Pavuna,,-22.955436,-43.377288,,,0,,,,
4115O00020C0,,Estação Recanto das Palmeiras,,-22.948196,-43.372199,,,0,,,,
4115O00146C0,,Escola Municipal Claudio Besserman Vianna,,-22.973250,-43.329210,,,0,,,,
3157O00019C0,,Clínica da Família Adib Jatene,,-22.864722,-43.239325,,,0,,,,
3157O00005C2,,Paris,,-22.864536,-43.247635,,,0,,,,
4115O00003C0,,Barra Grande,,-22.966666,-43.411998,,,0,,,,
3157O00009C0,,Parque União,,-22.851669,-43.247233,,,0,,,,
4115O00030C0,,Jacarepaguá,,-22.968666,-43.335984,,,0,,,,
3157O00008C0,,Rubens Vaz,,-22.853761,-43.247339,,,0,,,,
3157O00010C0,,Almirante Frontin,,-22.846774,-43.247407,,,0,,,,
3157O00013C0,,Dezoito de Abril,,-22.848182,-43.244906,,,0,,,,
3157O00014C0,,Vila do João,,-22.868735,-43.241915,,,0,,,,
3157O00015C0,,Sargento Peixoto,,-22.847052,-43.245992,,,0,,,,
3159O00001C0,,CIEP 173 Rainha Nzinga de Angola,,-22.821165,-43.351175,,,0,,,,
4115O00093C0,,Creche,,-22.943896,-43.395166,,,0,,,,
4115O00092C0,,Sítio Dois Irmãos,,-22.944297,-43.395367,,,0,,,,
4115O00150C0,,Colônia :: Linha 831,,-22.948294,-43.394941,,,0,,,,
4115O00086C1,,Santa Terezinha,,-22.918780,-43.284170,,,0,,,,
4115O00160C2,,Urubus,,-22.922690,-43.282343,,,0,,,,
4115O00087C1,,Urubus,,-22.922930,-43.282620,,,0,,,,
4115O00088C1,,Nascentes do Jacaré,,-22.924000,-43.283870,,,0,,,,
4115O00161C0,,Nascentes do Jacaré,,-22.924310,-43.283520,,,0,,,,
4115O00154C2,,Serra do Mateus,,-22.925584,-43.288000,,,0,,,,
4115O00157C2,,Cabana da Serra,,-22.924694,-43.291094,,,0,,,,
4115O00098C0,,"Rodrigues Caldas, 2559",,-22.931390,-43.394020,,,0,,,,
4115O00089C0,,Serra do Mateus,,-22.925140,-43.287790,,,0,,,,
4115O00173C0,,Largo da Preguiça,,-22.941850,-43.384350,,,0,,,,
4115O00188C0,,Leila Diniz,,-22.953170,-43.391450,,,0,,,,
4115O00059C0,,São Marcelo,,-22.964420,-43.406360,,,0,,,,
4115O00061C0,,Camorim,,-22.968670,-43.413650,,,0,,,,
4115O00143C0,,Espigão,,-22.969670,-43.413590,,,0,,,,
4115O00063C0,,Pedro Calmon,,-22.974171,-43.414685,,,0,,,,
4115O00079C0,,Jorge Farah,,-22.972970,-43.391900,,,0,,,,
4115O00068C0,,Henriete Morineau,,-22.973620,-43.370430,,,0,,,,
4115O00075C0,,Adalgisa Colombo,,-22.973049,-43.370852,,,0,,,,
4115O00069C0,,Centro Metropolitano,,-22.973660,-43.367850,,,0,,,,
4115O00183C0,,Vale do Ipê,,-22.938218,-43.383097,,,0,,,,
4115O00036C0,,Leny Eversong,,-22.930410,-43.390347,,,0,,,,
4115O00112C0,,Outeiro Santo,,-22.929784,-43.393661,,,0,,,,
4115O00097C0,,Marisa Letícia Lula da Silva,,-22.933592,-43.393494,,,0,,,,
4115O00072C0,,Aroeira,,-22.966380,-43.334770,,,0,,,,
4115O00132C0,,Ponto Final: Curicica :: Estrada da Curicica,,-22.956170,-43.393480,,,0,,,,
4115O00106C0,,Condor,,-22.916050,-43.418240,,,0,,,,
4115O00169C0,,"Menezes Côrtes, 2823",,-22.927745,-43.316938,,,0,,,,
4115O00167C0,,Santa Inês,,-22.928714,-43.318840,,,0,,,,
3157O00020C9,,Vila do João - Pista Central,,-22.875320,-43.242603,,,0,,,,
4115O00165C0,,Floresta da Serra,,-22.928917,-43.320333,,,0,,,,
4115O00102C0,,Oriente Novo,,-22.919050,-43.402170,,,0,,,,
4115O00053C0,,Oriente Novo,,-22.919280,-43.401800,,,0,,,,
4115O00226C2,,Ipadu,,-22.925930,-43.399530,,,0,,,,
4115O00228C0,,Viana do Castelo,,-22.940190,-43.393875,,,0,,,,
4115O00258C0,,Dandara dos Palmares,,-22.935311,-43.393416,,,0,,,,
4115O00259C0,,Dandara dos Palmares,,-22.935691,-43.393204,,,0,,,,
4115O00268C0,,Faixa Azul,,-22.946216,-43.396108,,,0,,,,
4115O02200C0,,Faixa Azul,,-22.946214,-43.396232,,,0,,,,
4116O00026C0,,Lagoa Santa,,-22.961350,-43.335090,,,0,,,,
4115O00230C0,,Pedra Negra,,-22.965503,-43.409667,,,0,,,,
4115O00203C0,,Amaro Cruz,,-22.964390,-43.394481,,,0,,,,
4115O00120C0,,CMS Santa Maria,,-22.916260,-43.419560,,,0,,,,
4115O00190C0,,Centro Metropolitano,,-22.973098,-43.366979,,,0,,,,
4115O00257C0,,Eduardo Palha,,-22.938042,-43.393038,,,0,,,,
4115O00267C0,,Eduardo Palha,,-22.938122,-43.392940,,,0,,,,
4115O00057C0,,Estação Recanto das Palmeiras,,-22.948040,-43.372510,,,0,,,,
4115O00227C0,,Vila Getúlio Vargas,,-22.925310,-43.394124,,,0,,,,
4115O00234C0,,Rodrigues Caldas,,-22.925184,-43.391811,,,0,,,,
4115O00085C0,,Imperatriz Leopoldina,,-22.953730,-43.375820,,,0,,,,
4115O00248C0,,Via Light,,-22.977584,-43.334112,,,0,,,,
4115O00237C0,,Leonel Brizola,,-22.957879,-43.356618,,,0,,,,
4115O00049C0,,Vila Pan-Americana,,-22.970035,-43.360760,,,0,,,,
4115O00185C0,,Calmom,,-22.944812,-43.388071,,,0,,,,
4115O00133C0,,Escola SESC / SENAC,,-22.962600,-43.358170,,,0,,,,
4115O00171C0,,Hospital Federa Cardoso Fontes,,-22.925150,-43.315120,,,0,,,,
4115O00170C0,,Hospital Federa Cardoso Fontes,,-22.925620,-43.314830,,,0,,,,
4115O00236C0,,Isabel Domingues,,-22.962285,-43.357000,,,0,,,,
4115O00048C0,,Isabel Domingues,,-22.963750,-43.357360,,,0,,,,
4115O00101C0,,Condomínio Rio Grande,,-22.919426,-43.400711,,,0,,,,
4115O00054C0,,Condomínio Rio Grande,,-22.919706,-43.399954,,,0,,,,
4115O00056C0,,Ligação,,-22.919214,-43.397656,,,0,,,,
4115O00060C0,,Claraval,,-22.966298,-43.411842,,,0,,,,
4115O00078C0,,Centro Aquático Maria Lenk,,-22.973002,-43.387243,,,0,,,,
4115O00255C0,,Sítio Dois Irmãos,,-22.944272,-43.395472,,,0,,,,
4115O00083C0,,Pedro Calmon,,-22.973687,-43.411046,,,0,,,,
4115O00174C0,,Canelinha,,-22.943465,-43.386018,,,0,,,,
4115O00105C0,,"Rio Pequeno, 336",,-22.915040,-43.416750,,,0,,,,
4115O00187C0,,Estação Ventura,,-22.947238,-43.390220,,,0,,,,
4115O00235C0,,Vila Pan-Americana,,-22.970055,-43.359563,,,0,,,,
4115O00182C0,,Beira Lima,,-22.936382,-43.382759,,,0,,,,
4115O00172C0,,Assis Republicano,,-22.928992,-43.321908,,,0,,,,
4115O00080C0,,Salvador Allende,,-22.972899,-43.398130,,,0,,,,
4115O00204C0,,Minha Praia,,-22.967780,-43.398326,,,0,,,,
4115O00198C0,,Minha Praia,,-22.968357,-43.398165,,,0,,,,
4115O00192C0,,Rio 2,,-22.973001,-43.384766,,,0,,,,
4115O00191C0,,Rede Sarah,,-22.973010,-43.377018,,,0,,,,
4115O00223C0,,Rede Sarah,,-22.973585,-43.377831,,,0,,,,
4116O00025C0,,Cândido Mota Filho,,-22.958700,-43.335890,,,0,,,,
4116O00015C0,,Lagoa Grande,,-22.958448,-43.335727,,,0,,,,
4115O00205C0,,CAIC Euclides da Cunha,,-22.974029,-43.335804,,,0,,,,
4116O00027C0,,Jardim Clarice,,-22.964000,-43.335570,,,0,,,,
4115O00247C0,,Amparo,,-22.975916,-43.334974,,,0,,,,
4115O00199C0,,Clínica da Família Maicon Siqueira,,-22.965964,-43.396713,,,0,,,,
4115O00264C0,,"Pau da Fome, 2319",,-22.928200,-43.432553,,,0,,,,
4115O00214C0,,"Pau da Fome, 2378",,-22.928459,-43.433126,,,0,,,,
4115O00215C0,,"Pau da Fome, 2486",,-22.928703,-43.433762,,,0,,,,
4115O00218C0,,"Pau da Fome, 2323",,-22.929071,-43.435051,,,0,,,,
4115O00262C0,,"Pau da Fome, 2335",,-22.929198,-43.435347,,,0,,,,
4115O00213C0,,"Pau da Fome, 1975",,-22.926737,-43.429626,,,0,,,,
4115O00265C0,,Costa Verde Do Calharis,,-22.926817,-43.428257,,,0,,,,
4115O00219C0,,"Pau da Fome, 1965",,-22.926329,-43.427619,,,0,,,,
4115O00211C0,,"Pau da Fome, 1361",,-22.926255,-43.427690,,,0,,,,
4115O00212C0,,Costa Verde Do Calharis,,-22.926676,-43.428578,,,0,,,,
4115O00266C0,,Júlio dos Santos Melo,,-22.918180,-43.411092,,,0,,,,
4115O00232C0,,Ponto Final: Pau da Fome,,-22.930539,-43.438411,,,0,,,,
4115O00206C0,,Rio Grande,,-22.917056,-43.414935,,,0,,,,
4115O00207C0,,Eduardo Agostini,,-22.918341,-43.415631,,,0,,,,
4115O00222C0,,Eduardo Agostini,,-22.918577,-43.415740,,,0,,,,
4115O00208C0,,Bosque da Fazenda,,-22.920551,-43.417454,,,0,,,,
4115O00210C0,,Subestação Jacarepaguá,,-22.921763,-43.420114,,,0,,,,
4115O00220C0,,Subestação Jacarepaguá,,-22.922000,-43.419796,,,0,,,,
4117O00013P0,,Terminal Arquiteto Julius Sass :: Plataforma B,,-22.958240,-43.352160,,,0,4117O00014T0,,,B
4117O00014T0,,Terminal Arquiteto Julius Sass,,-22.958170,-43.352363,,,1,,,,
4119O00003C0,,Praça do Bandolim,,-22.958480,-43.383720,,,0,,,,
4118O00012C0,,Tenente Coronel Muniz de Aragão,,-22.953020,-43.354970,,,0,,,,
